index,Genere,Title_old,Title,ISBN,Author_old,Author,Price,N_pag,Pub_Date,Num_Reviews,Num_Reviews_ol,Distr_Rat_Cont,Distr_Rat_Design,Overall_Rating,Overall_Rating_ol,Yes_link,Tot_Reviews,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver,Naver_Link,Reviews_Sum,Shelves_Category_old,Shelves_Category,Shelves_Media_old,Shelves_Media,Shelves_Tags_old,Shelves_Tags
1215,Thriller,하이 윈도,Hi Windows,9788956050904,레이먼드 챈들러,Raymond Chandler,"10,800원",398,2004,11,6,"['18%', '73%', '9%', '0%', '0%']","['18%', '82%', '0%', '0%', '0%']",8.3,9.6,http://www.yes24.com/Product/Goods/433950,17,10.8,2004.02.07,8.22,29,http://book.naver.com/bookdb/book_detail.naver?bid=142646,46,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러']",['Domestic Books> Novels / City / Care> Genre Novels> Fine / Mystery',error,Error,error,Error
1216,Thriller,1984년,1984..,9788931003666,error,error,"8,100원",356,1999,26,1,"['54%', '35%', '12%', '0%', '0%']","['23%', '54%', '23%', '0%', '0%']",8.4,8.0,http://www.yes24.com/Product/Goods/78755,27,8.1,1999.06.20,8.37,89,http://book.naver.com/bookdb/book_detail.naver?bid=127305,116,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,error,Error
1219,Thriller,썸씽 인 더 워터,Something in the water,9788950982164,캐서린 스테드먼,Catherine Steadman,"13,500원",500,2019,134,9,"['51%', '39%', '10%', '0%', '0%']","['58%', '34%', '7%', '0%', '0%']",8.9,9.4,http://www.yes24.com/Product/Goods/76891789,143,13.5,2019.07.24,7.94,97,http://book.naver.com/bookdb/book_detail.naver?bid=15257748,240,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 중앙일보","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Central Ilbo",error,Error
1220,Thriller,미스터 메르세데스,Mr. Mercedes,9788960176751,스티븐 킹,Stephen King,"13,500원",612,2015,83,365,"['37%', '49%', '11%', '1%', '1%']","['40%', '52%', '7%', '0%', '1%']",8.5,9.8,http://www.yes24.com/Product/Goods/19347641,448,13.5,2015.07.17,7.93,178,http://book.naver.com/bookdb/book_detail.naver?bid=9330564,626,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 동아일보
  국내도서 > 미디어 추천 > 한겨레","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Chosun Ilbo
  Domestic Books> Media Recommendation> Dong-A Ilbo
  Domestic Books> Media Recommendation> Hankyoreh",error,Error
1223,Thriller,상어의 도시 1,City of Sharks 1,9791185051581,넬레 노이하우스,Nele Neuhaus,"10,350원",408,2014,27,5,"['44%', '48%', '7%', '0%', '0%']","['59%', '30%', '11%', '0%', '0%']",8.9,6.8,http://www.yes24.com/Product/Goods/13618193,32,10.35,2014.07.02,8.24,56,http://book.naver.com/bookdb/book_detail.naver?bid=7794894,88,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 독일소설']",['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery' ],error,Error,error,Error
1224,Thriller,셜록 홈즈 전집 9 (소설 완결판),Sherlock Holmes Full Collection 9 (Complete Novel),9788982734090,아서 코난 도일,Arthur Conan Doyle,"9,000원",393,2002,13,2,"['38%', '31%', '31%', '0%', '0%']","['38%', '31%', '23%', '8%', '0%']",8.1,10.0,http://www.yes24.com/Product/Goods/308025,15,9.0,2002.10.10,8.86,43,http://book.naver.com/bookdb/book_detail.naver?bid=113804,58,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '",error,Error,error,Error
1226,Thriller,뜻밖의 스파이 폴리팩스 부인,"An unexpected spy, Mrs. Polyfax",9791158790004,도로시 길먼,Dorothy Gilman,"12,420원",408,2015,39,27,"['41%', '54%', '3%', '3%', '0%']","['51%', '41%', '8%', '0%', '0%']",8.7,9.8,http://www.yes24.com/Product/Goods/19841653,66,12.4,2015.08.18,7.89,90,http://book.naver.com/bookdb/book_detail.naver?bid=9429557,156,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Chosun Ilbo",error,Error
1228,Thriller,살煞,Weight,9788954438322,박해로,Park Haero,"11,700원",484,2018,28,15,"['21%', '64%', '14%', '0%', '0%']","['29%', '57%', '14%', '4%', '0%']",8.1,7.4,http://www.yes24.com/Product/Goods/59215545,43,11.7,2018.03.15,7.64,59,http://book.naver.com/bookdb/book_detail.naver?bid=13409342,102,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Korean Novels> Korean Fulling Novels']",error,Error,"그 분류
#책끝을접다","That classification
# Fold the end of the book"
1229,Thriller,퍼펙트 마더,Perfect Mother,9791130623177,에이미 몰로이,Aimee Molloy,"14,220원",504,2019,164,17,"['63%', '32%', '4%', '0%', '1%']","['65%', '31%', '2%', '1%', '1%']",9.2,9.2,http://www.yes24.com/Product/Goods/76664865,181,14.22,2019.07.22,8.83,111,http://book.naver.com/bookdb/book_detail.naver?bid=15208999,292,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,"그 분류
#가정스릴러 #2020서울국제도서전 #여성의발견 #뭐읽지 #여성서사 #반전미스터리","That classification
# Home thriller # 2020 Seoul National Office # ago # F discovered # Well # Well #"
1230,Thriller,아낌없이 뺏는 사랑,Love that you take away generously,9791156756934,피터 스완슨,Peter Swanson,"13,050원",368,2017,175,31,"['34%', '55%', '10%', '1%', '0%']","['44%', '46%', '9%', '1%', '0%']",8.5,9.0,http://www.yes24.com/Product/Goods/40988695,206,13.05,2017.06.23,8.13,182,http://book.naver.com/bookdb/book_detail.naver?bid=12085099,388,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 한겨레","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Chosun Ilbo
  Domestic Books> Media Recommendation> Hankyoreh",error,Error
1231,Thriller,숲,Forest,9788994343686,할런 코벤,Harlan Coben,"12,600원",535,2012,41,126,"['54%', '44%', '2%', '0%', '0%']","['54%', '44%', '2%', '0%', '0%']",9.0,10.0,http://www.yes24.com/Product/Goods/7841993,167,12.6,2012.10.08,8.44,114,http://book.naver.com/bookdb/book_detail.naver?bid=7027762,281,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,error,Error
1234,Thriller,STEPHEN KING 스티븐 킹 5,STEPHEN KING Steven King 5,9788982738050,스티븐 킹,Stephen King,"13,500원",576,2003,11,4,"['82%', '9%', '9%', '0%', '0%']","['36%', '45%', '18%', '0%', '0%']",8.9,10.0,http://www.yes24.com/Product/Goods/413346,15,13.5,2003.11.21,7.7,34,http://book.naver.com/bookdb/book_detail.naver?bid=135086,49,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '",error,Error,error,Error
1236,Thriller,괴담의 집,House of ghost stories,9791185051710,미쓰다 신조,Shinzou Mitsuda,"12,420원",416,2015,28,14,"['32%', '57%', '11%', '0%', '0%']","['36%', '61%', '4%', '0%', '0%']",8.5,8.8,http://www.yes24.com/Product/Goods/18905932,42,12.42,2015.07.03,7.82,50,http://book.naver.com/bookdb/book_detail.naver?bid=9235859,92,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japanese Fulling Novels']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 경향신문","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Trends Newspaper",error,Error
1237,Thriller,메롱,Tease-ya,9788991931572,미야베 미유키,Miyuki Miyabe,"12,600원",560,2009,31,6,"['23%', '65%', '13%', '0%', '0%']","['23%', '61%', '16%', '0%', '0%']",8.2,10.0,http://www.yes24.com/Product/Goods/3498563,37,12.6,2009.08.14,7.74,65,http://book.naver.com/bookdb/book_detail.naver?bid=6057076,102,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Genre Novels> Fantasy,' Domestic Books> Novels / Poetry / Care> Japanese Novels> Japanese Features novel']",error,Error,"그 분류
#기묘한괴담","That classification
# Strange ghost story"
1244,Thriller,월요일이 없는 소년,A boy who doesn't,9788975277078,황희,Hwanghee,"11,700원",327,2015,12,5,"['50%', '33%', '17%', '0%', '0%']","['50%', '42%', '8%', '0%', '0%']",8.7,9.6,http://www.yes24.com/Product/Goods/19505643,17,11.7,2015.07.28,7.82,31,http://book.naver.com/bookdb/book_detail.naver?bid=9344902,48,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러']",['Domestic Books> Novels / City / Care> Genre Novels> Fine / Mystery',error,Error,error,Error
1245,Thriller,Y의 비극,Tragedy of Y,9788938202925,엘러리 퀸,Ellery Queen,"5,400원",310,2001,23,6,"['52%', '39%', '9%', '0%', '0%']","['9%', '35%', '52%', '0%', '4%']",7.8,9.0,http://www.yes24.com/Product/Goods/226149,29,5.4,2001.09.25,8.46,36,http://book.naver.com/bookdb/book_detail.naver?bid=139277,65,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '",error,Error,error,Error
1246,Thriller,환상의 여인,Fantastic woman,9788938202918,코넬 울리치,Cornell Woolrich,"5,400원",284,2001,34,5,"['44%', '35%', '18%', '0%', '3%']","['26%', '32%', '32%', '9%', '0%']",8.0,8.8,http://www.yes24.com/Product/Goods/226147,39,5.4,2001.09.25,8.4,24,http://book.naver.com/bookdb/book_detail.naver?bid=139680,63,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '",error,Error,error,Error
1247,Thriller,악몽을 파는 가게 1,The store that sells nightmares,9791158883324,스티븐 킹,Stephen King,"13,320원",464,2017,18,9,"['56%', '44%', '0%', '0%', '0%']","['50%', '44%', '6%', '0%', '0%']",9.0,9.6,http://www.yes24.com/Product/Goods/56772586,27,13.32,2017.11.09,7.86,28,http://book.naver.com/bookdb/book_detail.naver?bid=12758368,55,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 한겨레
  국내도서 > 미디어 추천 > 경향신문","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Hankyoreh
  Domestic Books> Media Recommendation> Trends Newspaper",error,Error
1249,Thriller,야행관람차,Nocturnal Ferris wheel,9788994343211,미나토 가나에,Kanae Minato,"10,800원",335,2011,80,7,"['40%', '50%', '8%', '1%', '1%']","['48%', '40%', '11%', '0%', '1%']",8.6,9.8,http://www.yes24.com/Product/Goods/4686757,87,10.8,2011.02.21,7.75,183,http://book.naver.com/bookdb/book_detail.naver?bid=6471883,270,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japanese Fulling Novels']",error,Error,error,Error
1250,Thriller,괴이,Mysterious,9788991931435,미야베 미유키,Miyuki Miyabe,"9,000원",304,2008,37,4,"['19%', '57%', '19%', '5%', '0%']","['32%', '49%', '16%', '3%', '0%']",8.0,8.0,http://www.yes24.com/Product/Goods/3041369,41,9.0,2008.08.13,7.64,72,http://book.naver.com/bookdb/book_detail.naver?bid=4725316,113,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 단편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japanese Short Steel Novels']",error,Error,"그 분류
#기묘한괴담","That classification
# Strange ghost story"
1251,Thriller,빛이 있는 동안,While there's light,9788982737015,애거사 크리스티,Agatha Christie,"9,000원",300,2016,18,1,"['6%', '61%', '22%', '6%', '6%']","['6%', '44%', '33%', '11%', '6%']",6.9,10.0,http://www.yes24.com/Product/Goods/276590,19,9.0,2002.05.15,7.06,33,http://book.naver.com/bookdb/book_detail.naver?bid=107880,52,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> English short novel ']",error,Error,error,Error
1254,Thriller,롱 워크,Long walk,9791158880262,스티븐 킹,Stephen King,"12,420원",440,2015,13,202,"['15%', '69%', '15%', '0%', '0%']","['15%', '69%', '15%', '0%', '0%']",8.0,9.8,http://www.yes24.com/Product/Goods/23021682,215,12.42,2015.11.06,7.74,50,http://book.naver.com/bookdb/book_detail.naver?bid=9778676,265,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 동아일보
  국내도서 > 미디어 추천 > 경향신문","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Chosun Ilbo
  Domestic Books> Media Recommendation> Dong-A Ilbo
  Domestic Books> Media Recommendation> Trends Newspaper",error,Error
1256,Thriller,명탐정의 저주,The curse of a great detective,9788990982421,히가시노 게이고,Keigo Higashino,"12,420원",328,2011,56,5,"['20%', '57%', '16%', '5%', '2%']","['23%', '57%', '14%', '4%', '2%']",7.9,9.2,http://www.yes24.com/Product/Goods/4813172,61,12.42,2011.03.26,7.36,131,http://book.naver.com/bookdb/book_detail.naver?bid=6604486,192,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Fiction / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japan Fulling Novels'",error,Error,error,Error
1260,Thriller,올빼미 눈의 여자,Owl-eyed woman,9788954442664,박해로,Park Haero,"11,700원",372,2020,28,3,"['64%', '32%', '4%', '0%', '0%']","['64%', '29%', '7%', '0%', '0%']",9.2,9.4,http://www.yes24.com/Product/Goods/90409312,31,11.7,2020.06.05,7.83,26,http://book.naver.com/bookdb/book_detail.naver?bid=16370908,57,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Fiction / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Korean Novels> Korean feature novel '",error,Error,"그 분류
#더위야물렀거라 #공포 #바이러스 #무속신앙","That classification
# Horror # Horror # Virus # Faith"
1262,Thriller,지금 죽으러 갑니다,I'm going to die right now,9791158883812,정해연,Jeong Haeyeon,"11,700원",360,2018,30,373,"['40%', '43%', '10%', '0%', '7%']","['60%', '27%', '7%', '0%', '7%']",8.4,10.0,http://www.yes24.com/Product/Goods/60498619,403,11.7,2018.04.19,8.64,40,http://book.naver.com/bookdb/book_detail.naver?bid=13552503,443,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Korean Novels> Korean Fulling Novels']",error,Error,error,Error
1263,Thriller,모든 것이 F가 된다,Everything becomes F,9788959758708,모리 히로시,Hiroshi Mori,"11,700원",504,2015,57,22,"['65%', '30%', '5%', '0%', '0%']","['63%', '33%', '4%', '0%', '0%']",9.2,10.0,http://www.yes24.com/Product/Goods/22350242,79,11.7,2015.10.16,7.92,34,http://book.naver.com/bookdb/book_detail.naver?bid=9650932,113,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러']",['Domestic Books> Novels / City / Care> Genre Novels> Fine / Mystery',error,Error,error,Error
1264,Thriller,엔더스,Endus,9791158880057,리사 프라이스,Lissa Price,"11,700원",364,2015,36,18,"['33%', '50%', '14%', '3%', '0%']","['33%', '47%', '19%', '0%', '0%']",8.2,9.2,http://www.yes24.com/Product/Goods/20260022,54,11.7,2015.09.02,8.29,37,http://book.naver.com/bookdb/book_detail.naver?bid=9553873,91,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,error,Error
1265,Thriller,게토의 주인,The owner of the ghetto,9791197057618,지미준,Jimmy Jun,"11,700원",328,2020,25,0,"['88%', '0%', '12%', '0%', '0%']","['84%', '4%', '12%', '0%', '0%']",9.5,error,http://www.yes24.com/Product/Goods/91898263,25,11.7,2020.08.17,10.0,21,http://book.naver.com/bookdb/book_detail.naver?bid=16590654,46,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Korean Novels> Korean Fulling Novels']",error,Error,"그 분류
#더위야물렀거라","That classification
I ran more."
1266,Thriller,인생을 고르는 여자들,Women who choose their lives,9791158511579,레슬리 피어스,Lesley Pearse,"13,320원",344,2019,22,2,"['77%', '23%', '0%', '0%', '0%']","['77%', '23%', '0%', '0%', '0%']",9.6,10.0,http://www.yes24.com/Product/Goods/82895827,24,13.32,2019.11.25,8.57,22,http://book.naver.com/bookdb/book_detail.naver?bid=15768058,46,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,error,Error
1270,Thriller,폐허 THE RUINS,Ruins THE RUNS,9788992036566,스콧 스미스,Scott Smith,"13,050원",538,2008,33,1,"['33%', '45%', '15%', '6%', '0%']","['33%', '45%', '21%', '0%', '0%']",8.2,10.0,http://www.yes24.com/Product/Goods/2902459,34,13.05,2008.04.09,7.78,74,http://book.naver.com/bookdb/book_detail.naver?bid=4514166,108,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,error,Error
1274,Thriller,"마녀의 소녀 1,2 세트","1st and 2nd sets of ""Witch's Girl""",9791158886752,김종일,Kim Jongil,"20,520원",888,2020,2,270,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,10.0,http://www.yes24.com/Product/Goods/90516630,272,20.52,2020.06.05,0.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=16378831,275,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Fiction / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Korean Novels> Korean feature novel '",error,Error,"그 분류
#더위야물렀거라","That classification
I ran more."
1275,Thriller,노아,Noah,9788954439749,제바스티안 피체크,Sebastian Fitzek,"14,220원",620,2019,30,6,"['53%', '43%', '3%', '0%', '0%']","['57%', '40%', '3%', '0%', '0%']",9.0,9.0,http://www.yes24.com/Product/Goods/69770776,36,14.22,2019.02.28,8.29,19,http://book.naver.com/bookdb/book_detail.naver?bid=14572825,55,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 독일소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Germany Novels']",error,Error,"그 분류
#사회비판 #사회의이면 #디스토피아","That classification
# Social criticism #"
1276,Thriller,영혼의 심판 1,Judge of the soul judge of the soul,9788952770332,도나토 카리시,Donato Carrisi,"10,800원",368,2013,31,3,"['68%', '26%', '6%', '0%', '0%']","['77%', '16%', '6%', '0%', '0%']",9.3,9.4,http://www.yes24.com/Product/Goods/11164441,34,10.8,2013.10.17,8.89,46,http://book.naver.com/bookdb/book_detail.naver?bid=7324436,80,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 세계각국소설 > 이탈리아소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Worldwide Novels> Italian Novels>",error,Error,error,Error
1277,Thriller,크리스마스 건너뛰기,Skipping Christmas,9788988182628,존 그리샴,John Grisham,"6,750원",253,2002,40,3,"['10%', '38%', '32%', '15%', '5%']","['15%', '57%', '25%', '2%', '0%']",7.2,10.0,http://www.yes24.com/Product/Goods/317384,43,6.75,2002.11.20,6.78,61,http://book.naver.com/bookdb/book_detail.naver?bid=115867,104,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,error,Error
1282,Thriller,삼수탑,Three water towers,9788952760319,요코미조 세이시,Seishi Yokomizo,"10,800원",428,2010,51,2,"['31%', '45%', '18%', '2%', '4%']","['39%', '49%', '10%', '0%', '2%']",8.2,9.0,http://www.yes24.com/Product/Goods/4471357,53,10.8,2010.12.18,7.49,83,http://book.naver.com/bookdb/book_detail.naver?bid=6433115,136,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japanese Fulling Novels']",error,Error,error,Error
1283,Thriller,라이프 오어 데스,Life or death,9791158790516,마이클 로보텀,Michael Robotham,"13,320원",552,2016,50,33,"['58%', '38%', '4%', '0%', '0%']","['52%', '40%', '8%', '0%', '0%']",8.9,9.4,http://www.yes24.com/Product/Goods/33007476,83,13.3,2016.11.01,8.9,78,http://book.naver.com/bookdb/book_detail.naver?bid=11213252,161,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Chosun Ilbo",error,Error
